Zonotrichia_albicollis	Tyto_alba_alba	Tympanuchus_cupido	Tauraco_erythrolophus	Taeniopygia_guttata	Syrmaticus_mikado	Sturnus_vulgaris	Struthio_camelus_australis	Stachyridopsis_ruficeps	Serinus_canaria	Rhynochetus_jubatus	Rhea_americana	Pygoscelis_adeliae	Pterocles_gutturalis	Pseudopodoces_humilis	Pipra_filicauda	Picoides_pubescens	Phasianus_colchicus	Phalacrocorax_carbo	Phaethon_lepturus	Penelope_pileata	Pelecanus_crispus	Pavo_cristatus	Passer_domesticus	Parus_major	Oxyura_jamaicensis	Oriolus_oriolus	Opisthocomus_hoazin	Odontophorus_gujanensis	Numida_meleagris	Nothoprocta_perdicaria	Nipponia_nippon	Nestor_notabilis	Neopelma_chrysocephalum	Molothrus_ater	Mesitornis_unicolor	Merops_nubicus	Melopsittacus_undulatus	Meleagris_gallopavo	Manacus_vitellinus	Malurus_cyaneus	Lyrurus_tetrix	Lonchura_Striata_domestica	Leptosomus_discolor	Lepidothrix_coronata	Lagopus_muta	Haliaeetus_leucocephalus	Geospiza_fortis	Gavia_stellata	Gallus_gallus	Fulmarus_glacialis	Ficedula_albicollis	Falco_peregrinus	Falco_cherrug	Eurypyga_helias	Erythrura_gouldiae	Empidonax_traillii	Egretta_garzetta	Dromaius_novaehollandiae	Cygnus_atratus	Cyanistes_caeruleus	Cuculus_canorus	Coturnix_japonica	Corythaeola_cristata	Corvus_moneduloides	Corvus_brachyrhynchos	Corapipo_altera	Columba_livia	Colius_striatus	Colinus_virginianus	Chrysolophus_pictus	Chlamydotis_macqueenii	Chiroxiphia_lanceolata	Charadrius_vociferus	Chaetura_pelagica	Centrocercus_minimus	Catharus_ustulatus	Casuarius_casuarius	Cariama_cristata	Camarhynchus_parvulus	Calypte_anna	Callipepla_squamata	Calidris_pugnax	Buteo_japonicus	Buceros_rhinoceros	Balearica_regulorum_gibbericeps	Aythya_fuligula	Athene_cunicularia	Aquila_chrysaetos_chrysaetos	Apteryx_rowi	Apteryx_australis_mantelli	Aptenodytes_forsteri	Apaloderma_vittatum	Antrostomus_carolinensis	Anser_cygnoides	Anseranas_semipalmata	Anas_platyrhynchos	Alectura_lathami	Acanthisitta_chloris	
3.8426e-05	0.023144	9.0633e-07	9.2645e-06	5.7376e-06	0.00057873	8.8777e-07	0.00014901	7.7251e-05	1.9472e-05	0.44873	3.4167e-07	0.0037751	1.3526e-05	6.3132e-05	0.029468	2.052e-05	2.237e-06	0.00021084	1.4957e-06	0.001344	2.8499e-06	2.6815e-05	5.8585e-06	0.00071372	1.2342e-05	0.023776	0.00024772	4.0889e-07	1.0561e-07	0.18256	0.019884	2.7296e-06	3.5465e-05	1.8978e-06	8.1358e-08	0.0084347	1.8824e-05	6.3188e-07	0.00039164	2.2546e-08	1.1299e-05	7.7116e-05	4.5069e-05	0.01	0.039737	0.0003471	0.01	4.0795e-06	1.454e-06	0.0032738	0.83834	0.01	0.01	0.00035409	0.053314	0.0016914	0.0010398	1.7835e-05	0.010442	0.0088838	6.5933e-07	2.4023e-08	0.00027375	0.010554	0.015264	0.00026672	0.00046239	1.0542e-07	3.3739e-05	8.9756e-05	5.0084e-06	0.00036461	1.5039e-06	0.00099765	2.1366e-06	5.496e-07	0.0093473	1.2953e-06	0.01	1.6334e-05	5.5724e-05	6.8732e-05	0.00010478	0.0077938	8.5823e-08	0.0015484	2.4112e-05	9.0832e-06	0.004341	0.004341	0.0045324	5.1232e-06	1.1708e-06	0.00065711	3.2167e-08	2.9013e-05	0.66067	4.3163e-06	
3.9243e-05	0.023102	1.0052e-06	9.0484e-06	5.7916e-06	0.00059149	9.7e-07	0.00014862	0.00011753	1.9231e-05	0.45553	3.3534e-07	0.0038	1.298e-05	6.2961e-05	0.029506	2.1523e-05	2.2273e-06	0.0002145	1.5144e-06	0.0013432	2.8369e-06	2.6812e-05	5.7824e-06	0.00071656	1.2349e-05	0.023732	0.00023462	4.1214e-07	1.1018e-07	0.19425	0.02	2.7706e-06	3.579e-05	1.9081e-06	8.767e-08	0.0086034	2.0065e-05	6.2431e-07	0.00039451	3.3225e-08	1.1572e-05	7.7601e-05	4.7117e-05	0.01	0.039735	0.00034574	0.01	4.0718e-06	1.4682e-06	0.0032676	0.83661	0.01	0.01	0.00035783	0.053345	0.0017003	0.0010499	1.8467e-05	0.010467	0.0088842	6.2532e-07	2.5081e-08	0.00027925	0.01055	0.015255	0.00027358	0.00047477	1.0506e-07	3.3975e-05	9.8172e-05	4.7894e-06	0.00036715	1.4998e-06	0.00099738	2.1135e-06	5.4449e-07	0.0093474	1.238e-06	0.01	1.5843e-05	5.6792e-05	6.892e-05	0.00010742	0.0078099	8.783e-08	0.0015508	2.2888e-05	8.9381e-06	0.0043429	0.0043429	0.0045327	4.8098e-06	1.1904e-06	0.00065943	2.9647e-08	2.9042e-05	0.66584	4.2146e-06	
4.0049e-05	0.023058	1.102e-06	8.8236e-06	5.8413e-06	0.0006041	1.049e-06	0.0001482	0.00015708	1.8981e-05	0.4622	3.2715e-07	0.0038248	1.2416e-05	6.2785e-05	0.029544	2.2465e-05	2.2149e-06	0.00021811	1.5307e-06	0.0013422	2.8194e-06	2.6786e-05	5.7029e-06	0.00071938	1.2348e-05	0.023686	0.00022122	4.1378e-07	1.1308e-07	0.2052	0.020115	2.8072e-06	3.6107e-05	1.9149e-06	9.2544e-08	0.0087686	2.1294e-05	6.1432e-07	0.00039738	4.2722e-08	1.5119e-05	7.8078e-05	4.9105e-05	0.01	0.039732	0.00034437	0.01	4.0578e-06	1.4802e-06	0.0032613	0.83484	0.01	0.01	0.00036151	0.053375	0.001709	0.00106	1.9091e-05	0.010492	0.0088846	5.8874e-07	2.5401e-08	0.0002847	0.010545	0.015245	0.0002804	0.00048688	1.0172e-07	3.4204e-05	0.00010654	4.5625e-06	0.00036967	1.4933e-06	0.00099695	2.0882e-06	5.3702e-07	0.0093476	1.1764e-06	0.01	1.5337e-05	5.7851e-05	6.8996e-05	0.00011004	0.007825	8.92e-08	0.0015531	2.1643e-05	8.7875e-06	0.0043447	0.0043447	0.0045329	4.4877e-06	1.207e-06	0.00066174	5.0215e-08	2.9066e-05	0.67089	4.1077e-06	
4.0883e-05	0.023019	1.2004e-06	8.6223e-06	5.8938e-06	0.00061741	1.1331e-06	0.00014785	0.00020005	1.8755e-05	0.46935	3.2007e-07	0.0038498	1.1918e-05	6.2616e-05	0.029583	2.3625e-05	2.2066e-06	0.00022193	1.5497e-06	0.0013417	2.8052e-06	2.681e-05	5.6304e-06	0.00072224	1.2356e-05	0.023644	0.00020899	4.1619e-07	1.1727e-07	0.21885	0.020235	2.85e-06	3.644e-05	1.9225e-06	9.8008e-08	0.00895	2.2554e-05	6.094e-07	0.00040027	5.2353e-08	1.8845e-05	7.8568e-05	5.1288e-05	0.01	0.03973	0.00034302	0.01	4.0536e-06	1.4947e-06	0.0032554	0.83319	0.01	0.01	0.00036544	0.053407	0.0017181	0.0010705	1.9735e-05	0.010517	0.008885	5.5881e-07	2.6115e-08	0.00029036	0.010541	0.015236	0.0002874	0.00050013	1.0076e-07	3.4443e-05	0.00011529	4.3523e-06	0.00037223	1.4886e-06	0.00099717	2.0635e-06	5.3083e-07	0.0093478	1.1229e-06	0.01	1.4872e-05	5.893e-05	6.9387e-05	0.0001127	0.007844	9.1059e-08	0.0015555	2.0474e-05	8.6393e-06	0.0043466	0.0043466	0.0045333	4.194e-06	1.2273e-06	0.00066409	7.1293e-08	2.9094e-05	0.67645	4.013e-06	
4.1744e-05	0.022985	1.3004e-06	8.4421e-06	5.9487e-06	0.00063142	1.2225e-06	0.00014757	0.00020868	1.8551e-05	0.47697	3.1396e-07	0.0038752	1.1476e-05	6.2454e-05	0.029621	2.5028e-05	2.2022e-06	0.00022598	1.5714e-06	0.0013415	2.7941e-06	2.6881e-05	5.5643e-06	0.00072515	1.2373e-05	0.023604	0.00019777	4.1686e-07	1.2271e-07	0.23569	0.020358	2.8989e-06	3.6789e-05	1.9306e-06	1.0405e-07	0.0091484	2.3845e-05	6.0914e-07	0.00040316	6.2133e-08	2.2753e-05	7.9072e-05	5.3671e-05	0.01	0.039729	0.00034167	0.01	4.0588e-06	1.5116e-06	0.0032501	0.83164	0.01	0.01	0.00036965	0.05344	0.0017276	0.0010697	2.0398e-05	0.010543	0.0088854	5.3443e-07	2.7202e-08	0.00029623	0.010537	0.015226	0.00029458	0.00051455	1.0196e-07	3.4675e-05	0.00012443	4.1567e-06	0.00037482	1.4856e-06	0.00099801	2.0394e-06	5.2575e-07	0.0093479	1.0762e-06	0.01	1.4442e-05	5.9999e-05	7.0086e-05	0.00011538	0.0078669	9.3387e-08	0.001558	1.9374e-05	8.493e-06	0.0043486	0.0043486	0.0045339	3.9251e-06	1.2515e-06	0.00066647	9.2892e-08	2.9126e-05	0.68254	3.9291e-06	
4.2594e-05	0.02295	1.3982e-06	8.2537e-06	5.9994e-06	0.00064525	1.3085e-06	0.00014727	0.00021715	1.8338e-05	0.48445	3.0601e-07	0.0039005	1.1019e-05	6.2287e-05	0.02966	2.6356e-05	2.195e-06	0.00022997	1.5905e-06	0.0013412	2.7785e-06	2.693e-05	5.4947e-06	0.00072803	1.2382e-05	0.023564	0.0001863	4.1594e-07	1.2646e-07	0.25147	0.02048	2.9433e-06	3.7129e-05	1.9354e-06	1.0863e-07	0.0093427	2.5124e-05	6.0652e-07	0.00040605	7.0706e-08	2.6612e-05	7.9567e-05	5.5989e-05	0.01	0.039728	0.00034031	0.01	4.0576e-06	1.5264e-06	0.0032447	0.83006	0.01	0.01	0.00037377	0.053473	0.001737	0.0010689	2.1052e-05	0.010569	0.0088859	5.0779e-07	2.7543e-08	0.00030205	0.010532	0.015217	0.00030171	0.00052867	1.002e-07	3.49e-05	0.00013348	3.9536e-06	0.00037739	1.4802e-06	0.00099868	2.013e-06	5.1834e-07	0.0093481	1.0256e-06	0.01	1.3998e-05	6.1058e-05	7.0668e-05	0.00011805	0.0078888	9.5069e-08	0.0015605	1.8254e-05	8.3413e-06	0.0043505	0.0043505	0.0045344	3.6483e-06	1.2724e-06	0.00066885	1.1333e-07	2.9153e-05	0.68849	3.8404e-06	
4.3472e-05	0.022919	1.4976e-06	8.0854e-06	6.0526e-06	0.00065981	1.4e-06	0.00014703	0.00022633	1.8146e-05	0.49244	2.9899e-07	0.003926	1.0614e-05	6.2127e-05	0.029699	2.7958e-05	2.1916e-06	0.00023418	1.6123e-06	0.0013413	2.7659e-06	2.7026e-05	5.4315e-06	0.00073096	1.24e-05	0.023526	0.00017579	4.157e-07	1.3154e-07	0.27092	0.020607	2.9939e-06	3.7485e-05	1.9408e-06	1.1384e-07	0.0095552	2.6434e-05	6.0854e-07	0.00040896	7.9472e-08	3.0658e-05	8.0076e-05	5.852e-05	0.01	0.039727	0.00033897	0.01	4.0658e-06	1.5435e-06	0.0032398	0.82859	0.01	0.01	0.00037818	0.053508	0.0017467	0.0010683	2.1727e-05	0.010595	0.0088863	4.8623e-07	2.8272e-08	0.00030809	0.010528	0.015208	0.00030903	0.00054403	1.0058e-07	3.5135e-05	0.00014293	3.7645e-06	0.00038	1.4765e-06	0.00099999	1.9872e-06	5.1202e-07	0.0093483	9.814e-07	0.01	1.3589e-05	6.2137e-05	7.1571e-05	0.00012074	0.0079148	9.7234e-08	0.001563	1.72e-05	8.1915e-06	0.0043525	0.0043525	0.0045352	3.3947e-06	1.2971e-06	0.00067126	1.3434e-07	2.9184e-05	0.695	3.762e-06	
4.4339e-05	0.022887	1.595e-06	7.9098e-06	6.1017e-06	0.00067422	1.4883e-06	0.00014677	0.00023534	1.7947e-05	0.50028	2.9019e-07	0.0039516	1.0196e-05	6.1961e-05	0.029738	2.9485e-05	2.1856e-06	0.00023835	1.6317e-06	0.0013413	2.749e-06	2.71e-05	5.3651e-06	0.00073387	1.2411e-05	0.023488	0.00016506	4.139e-07	1.3497e-07	0.28927	0.020732	3.0403e-06	3.7833e-05	1.9428e-06	1.1761e-07	0.0097638	2.7733e-05	6.0834e-07	0.00041186	8.7051e-08	3.466e-05	8.0576e-05	6.0988e-05	0.01	0.039726	0.00033761	0.01	4.0679e-06	1.5586e-06	0.0032347	0.82709	0.01	0.01	0.00038251	0.053542	0.0017564	0.0010676	2.2393e-05	0.010621	0.0088867	4.6266e-07	2.8276e-08	0.00031408	0.010524	0.015199	0.0003163	0.00055911	9.8114e-08	3.5363e-05	0.00015228	3.5684e-06	0.00038259	1.4704e-06	0.0010011	1.9591e-06	5.0344e-07	0.0093485	1.1291e-06	0.01	1.3167e-05	6.3206e-05	8.7577e-05	0.00012343	0.0079399	9.8774e-08	0.0015654	1.6128e-05	8.0365e-06	0.0043544	0.0043544	0.0045359	3.1343e-06	1.3188e-06	0.00067365	1.5421e-07	2.921e-05	0.70138	3.6791e-06	
4.5236e-05	0.022859	1.6942e-06	7.7543e-06	6.1537e-06	0.00068941	1.5827e-06	0.00014658	0.00024515	1.7769e-05	0.50868	2.8239e-07	0.0039774	9.829e-06	6.1804e-05	0.029778	3.1339e-05	2.1837e-06	0.00024276	1.654e-06	0.0013417	2.7354e-06	2.7225e-05	5.3051e-06	0.00073683	1.2431e-05	0.023453	0.00015527	4.1288e-07	1.3991e-07	0.3121	0.020862	3.0935e-06	3.8198e-05	1.9456e-06	1.2213e-07	0.0099927	2.9066e-05	6.1307e-07	0.00041477	9.4919e-08	3.8867e-05	8.1092e-05	6.3695e-05	0.01	0.039726	0.00033627	0.01	4.0799e-06	1.5763e-06	0.0032302	0.8257	0.01	0.01	0.00038715	0.053578	0.0017664	0.0010672	2.3081e-05	0.010647	0.0088872	4.4397e-07	2.872e-08	0.0003203	0.01052	0.01519	0.00032377	0.00057557	9.7942e-08	3.5601e-05	0.00016207	3.3864e-06	0.00038521	1.4661e-06	0.001003	1.9316e-06	4.9606e-07	0.0093486	1.2937e-06	0.01	1.2779e-05	6.4296e-05	0.00010632	0.00012614	0.0079697	1.0085e-07	0.001568	1.5122e-05	7.8836e-06	0.0043564	0.0043564	0.0045368	2.8966e-06	1.3447e-06	0.00067609	1.7477e-07	2.9241e-05	0.70839	3.6067e-06	
4.6123e-05	0.022831	1.7913e-06	7.5916e-06	6.2015e-06	0.00070445	1.6738e-06	0.00014637	0.00025479	1.7584e-05	0.51693	2.7282e-07	0.0040032	9.4491e-06	6.164e-05	0.029817	3.3108e-05	2.1791e-06	0.00024713	1.6739e-06	0.001342	2.7174e-06	2.7328e-05	5.242e-06	0.00073977	1.2444e-05	0.023416	0.00014527	4.103e-07	1.432e-07	0.33363	0.020991	3.1424e-06	3.8555e-05	1.9451e-06	1.2522e-07	0.010218	3.0388e-05	6.1556e-07	0.00041768	1.0159e-07	4.3027e-05	8.1599e-05	6.6336e-05	0.01	0.039726	0.00033491	0.01	4.0859e-06	1.5919e-06	0.0032255	0.82428	0.01	0.01	0.00039171	0.053614	0.0017763	0.0010667	2.3761e-05	0.010673	0.0088876	4.2335e-07	2.8438e-08	0.00032646	0.010516	0.015181	0.00033119	0.00059173	9.4929e-08	3.5833e-05	0.00017177	3.1976e-06	0.00038783	1.4595e-06	0.0010047	1.9019e-06	4.8642e-07	0.0093488	1.4524e-06	0.01	1.2379e-05	6.5377e-05	0.00012444	0.00012885	0.0079985	1.0231e-07	0.0015705	1.4098e-05	7.7254e-06	0.0043584	0.0043584	0.0045376	2.6524e-06	1.3675e-06	0.00067851	1.9419e-07	2.9267e-05	0.71525	3.5299e-06	
4.6999e-05	0.022802	1.8863e-06	7.4218e-06	6.2452e-06	0.00071931	1.7616e-06	0.00014615	0.00026426	1.7392e-05	0.52503	2.6147e-07	0.0040289	9.0566e-06	6.1472e-05	0.029856	3.4796e-05	2.172e-06	0.00025143	1.6914e-06	0.0013422	2.6951e-06	2.7409e-05	5.1758e-06	0.00074269	1.245e-05	0.02338	0.00013507	4.0616e-07	1.4482e-07	0.35394	0.021119	3.187e-06	3.8903e-05	1.9412e-06	1.2687e-07	0.010438	3.1699e-05	6.1583e-07	0.00042057	1.0707e-07	4.7141e-05	8.2098e-05	6.8913e-05	0.01	0.039726	0.00033355	0.01	4.0858e-06	1.6054e-06	0.0032208	0.82284	0.01	0.01	0.00039621	0.05365	0.0017862	0.0010661	2.4433e-05	0.010699	0.008888	4.0079e-07	2.7428e-08	0.00033258	0.010512	0.015172	0.00033857	0.00060759	8.907e-08	3.6058e-05	0.00018138	3.0019e-06	0.00039043	1.4506e-06	0.0010062	1.87e-06	4.7452e-07	0.009349	1.6069e-06	0.01	1.1966e-05	6.6449e-05	0.00014197	0.00013154	0.0080263	1.0313e-07	0.001573	1.3057e-05	7.562e-06	0.0043604	0.0043604	0.0045384	2.4015e-06	1.3872e-06	0.00068092	2.1246e-07	2.9288e-05	0.72196	3.4486e-06	
4.7904e-05	0.022776	1.983e-06	7.2704e-06	6.2915e-06	0.00073496	1.8554e-06	0.00014598	0.00027453	1.722e-05	0.53368	2.5098e-07	0.0040549	8.7093e-06	6.131e-05	0.029896	3.6827e-05	2.1686e-06	0.00025145	1.7116e-06	0.0013427	2.6758e-06	2.7539e-05	5.1156e-06	0.00074566	1.2465e-05	0.023345	0.00012572	4.0271e-07	1.4788e-07	0.37897	0.021252	3.2381e-06	3.9269e-05	1.938e-06	1.2921e-07	0.01068	3.3043e-05	6.208e-07	0.00042348	1.1282e-07	5.1457e-05	8.2611e-05	7.1728e-05	0.01	0.039726	0.0003322	0.01	4.0951e-06	1.6213e-06	0.0032165	0.8215	0.01	0.01	0.000401	0.053687	0.0017965	0.0010657	2.5126e-05	0.010726	0.0088885	3.8256e-07	2.6811e-08	0.00033893	0.010508	0.015163	0.00034615	0.00062484	8.5241e-08	3.6293e-05	0.00019141	2.819e-06	0.00039306	1.4433e-06	0.0010084	1.8386e-06	4.6366e-07	0.0093492	1.7789e-06	0.01	1.1585e-05	6.7541e-05	0.00016235	0.00013426	0.0080588	1.0447e-07	0.0015756	1.2076e-05	7.4004e-06	0.0043624	0.0043624	0.0045394	2.1712e-06	1.4109e-06	0.00068337	2.314e-07	2.9313e-05	0.72931	3.377e-06	
4.8838e-05	0.022755	2.0815e-06	7.1365e-06	6.3404e-06	0.00075143	1.9557e-06	0.00014588	0.00028565	1.7066e-05	0.54291	2.413e-07	0.0040812	8.403e-06	6.1156e-05	0.029936	3.9261e-05	2.169e-06	0.00025157	1.7347e-06	0.0013437	2.6594e-06	2.7718e-05	5.0612e-06	0.00074866	1.2488e-05	0.023314	0.00011714	3.9991e-07	1.5244e-07	0.40978	0.021389	3.296e-06	3.9651e-05	1.9353e-06	1.3226e-07	0.010944	3.4419e-05	6.3059e-07	0.00042641	1.1885e-07	5.5985e-05	8.3138e-05	7.4801e-05	0.01	0.039727	0.00033086	0.01	4.1139e-06	1.6399e-06	0.0032127	0.82026	0.01	0.01	0.00040609	0.053725	0.0018071	0.0010656	2.584e-05	0.010753	0.0088889	3.6819e-07	2.6569e-08	0.00034551	0.010504	0.015155	0.00035391	0.0006436	8.3278e-08	3.6538e-05	0.0002019	2.6479e-06	0.00039572	1.4377e-06	0.0010113	1.8077e-06	4.5381e-07	0.0093494	1.9701e-06	0.01	1.1234e-05	6.8652e-05	0.00018608	0.00013701	0.0080965	1.0632e-07	0.0015782	1.1152e-05	7.2406e-06	0.0043645	0.0043645	0.0045406	1.9596e-06	1.4388e-06	0.00068586	2.5107e-07	2.9342e-05	0.73735	3.3146e-06	
4.9761e-05	0.022733	2.1779e-06	6.9952e-06	6.385e-06	0.0007678	2.0524e-06	0.00014576	0.00029656	1.6906e-05	0.55196	2.298e-07	0.0041074	8.0845e-06	6.0996e-05	0.029976	4.158e-05	2.1667e-06	0.00025165	1.7553e-06	0.0013445	2.6386e-06	2.7874e-05	5.0036e-06	0.00075165	1.2504e-05	0.023281	0.00010836	3.9553e-07	1.5525e-07	0.43869	0.021524	3.3492e-06	4.0024e-05	1.9293e-06	1.3382e-07	0.011202	3.5784e-05	6.3796e-07	0.00042933	1.2365e-07	6.0459e-05	8.3656e-05	7.7795e-05	0.01	0.039728	0.00032951	0.01	4.1262e-06	1.6562e-06	0.0032087	0.81899	0.01	0.01	0.00041111	0.053764	0.0018176	0.0010653	2.6546e-05	0.01078	0.0088894	3.5193e-07	2.5584e-08	0.00035204	0.0105	0.015146	0.00036163	0.00066198	7.8432e-08	3.6776e-05	0.00021227	2.4699e-06	0.00039837	1.4296e-06	0.0010139	1.7745e-06	4.4164e-07	0.0093496	2.1542e-06	0.01	1.087e-05	6.9754e-05	0.00020893	0.00013975	0.0081328	1.0751e-07	0.0015808	1.1288e-05	7.0753e-06	0.0043665	0.0043665	0.0045418	1.7415e-06	1.4635e-06	0.00068833	2.6954e-07	2.9367e-05	0.7452	3.2475e-06	
5.0716e-05	0.022714	2.2762e-06	6.8715e-06	6.4326e-06	0.00078506	2.1562e-06	0.0001457	0.00030843	1.6764e-05	0.56165	2.1916e-07	0.0041339	7.8056e-06	6.0843e-05	0.030016	4.438e-05	2.1683e-06	0.00025183	1.7789e-06	0.0013458	2.6209e-06	2.8082e-05	4.952e-06	0.00075468	1.2529e-05	0.023057	0.00010033	3.9188e-07	1.5974e-07	0.47465	0.021665	3.4099e-06	4.0415e-05	1.924e-06	1.362e-07	0.011486	3.7184e-05	6.5061e-07	0.00043227	1.2884e-07	6.5163e-05	8.419e-05	8.1076e-05	0.01	0.03973	0.00032817	0.01	4.1486e-06	1.6753e-06	0.0032053	0.81782	0.01	0.01	0.00041646	0.053677	0.0018285	0.0010653	2.7274e-05	0.010807	0.0088899	3.3945e-07	2.5002e-08	0.00035882	0.010496	0.015137	0.00036955	0.00068205	7.5511e-08	3.7024e-05	0.00022313	2.3039e-06	0.00040105	1.4234e-06	0.0010174	1.7419e-06	4.3055e-07	0.0093498	2.3604e-06	0.01	1.0536e-05	7.0878e-05	0.00023573	0.00014252	0.008175	1.0928e-07	0.0015835	1.1441e-05	6.9121e-06	0.0043686	0.0043686	0.0045431	1.5418e-06	1.4927e-06	0.00069085	2.8886e-07	2.9395e-05	0.75382	3.1898e-06	
5.1704e-05	0.0227	2.3766e-06	6.7645e-06	6.4831e-06	0.00080328	2.2678e-06	0.00014571	0.00032133	1.6642e-05	0.57202	2.0929e-07	0.0041608	7.5626e-06	6.0698e-05	0.030056	4.7751e-05	2.1741e-06	0.0002521	1.8058e-06	0.0013474	2.6063e-06	2.8346e-05	4.9062e-06	0.00075776	1.2563e-05	0.022842	9.3006e-05	3.8895e-07	1.6601e-07	0.51936	0.02181	3.4783e-06	4.0825e-05	1.9194e-06	1.3942e-07	0.011797	3.8621e-05	6.6889e-07	0.00043522	1.3444e-07	7.0112e-05	8.4738e-05	8.467e-05	0.01	0.039733	0.00032683	0.01	4.1813e-06	1.6972e-06	0.0032023	0.81675	0.01	0.01	0.00042217	0.053593	0.0018399	0.0010655	2.8027e-05	0.010834	0.0088903	3.3042e-07	2.4804e-08	0.00036586	0.010492	0.015129	0.00037769	0.00070395	7.438e-08	3.7282e-05	0.0002345	2.1489e-06	0.00040376	1.4189e-06	0.0010216	1.7098e-06	4.2049e-07	0.00935	2.5912e-06	0.01	1.023e-05	7.2024e-05	0.00026712	0.00014531	0.0082237	1.1165e-07	0.0015862	1.1612e-05	6.7507e-06	0.0043707	0.0043707	0.0045447	1.3588e-06	1.5267e-06	0.0006934	3.091e-07	2.9427e-05	0.76329	3.1409e-06	
5.2726e-05	0.02269	2.4748e-06	6.6735e-06	6.5367e-06	0.00082127	2.3876e-06	0.0001457	0.00033537	1.6538e-05	0.58312	1.9764e-07	0.0041879	7.3522e-06	6.0561e-05	0.030097	5.1808e-05	2.177e-06	0.00025246	1.836e-06	0.001349	2.5949e-06	3.3292e-05	4.8662e-06	0.00076088	1.2607e-05	0.022637	8.6316e-05	3.8443e-07	1.7048e-07	0.56076	0.02196	3.5547e-06	4.1254e-05	1.9156e-06	1.4355e-07	0.011858	4.0095e-05	6.8457e-07	0.00043819	1.405e-07	7.4999e-05	8.5302e-05	8.8608e-05	0.01	0.039735	0.00032551	0.01	4.2244e-06	1.7163e-06	0.0031999	0.81578	0.01	0.01	0.00042825	0.053511	0.0018517	0.0010659	2.877e-05	0.010862	0.0088908	3.2462e-07	2.3865e-08	0.00037318	0.010489	0.015121	0.00038605	0.00072785	7.5011e-08	3.7534e-05	0.00024574	2.0042e-06	0.00040651	1.4161e-06	0.0010268	1.6755e-06	4.1143e-07	0.0093502	2.8498e-06	0.01	9.9499e-06	7.3159e-05	0.00027303	0.00014814	0.0082798	1.1464e-07	0.0015889	1.1802e-05	6.5913e-06	0.0043728	0.0043728	0.0045464	1.1912e-06	1.5659e-06	0.00069601	3.3477e-07	2.9453e-05	0.77246	3.1007e-06	
5.3736e-05	0.022679	2.5709e-06	6.5761e-06	6.5861e-06	0.00083926	2.5036e-06	0.00014567	0.00034916	1.6428e-05	0.59403	1.8424e-07	0.004215	7.1327e-06	6.0418e-05	0.030138	5.5702e-05	2.1773e-06	0.0002528	1.8637e-06	0.0013504	2.5792e-06	3.8149e-05	4.8232e-06	0.00076398	1.2644e-05	0.02243	7.9479e-05	3.7835e-07	1.7323e-07	0.59982	0.022109	3.6266e-06	4.1674e-05	1.9085e-06	1.462e-07	0.011918	4.1557e-05	6.9785e-07	0.00044115	1.4534e-07	7.9832e-05	8.5857e-05	9.246e-05	0.01	0.039737	0.00032418	0.01	4.2614e-06	1.7332e-06	0.0031973	0.81477	0.01	0.01	0.00043425	0.053429	0.0018634	0.0010662	2.9505e-05	0.01089	0.0088913	3.1718e-07	2.2207e-08	0.00038044	0.010485	0.015112	0.00039437	0.00075133	7.2897e-08	3.7779e-05	0.00025688	1.8535e-06	0.00040925	1.4111e-06	0.0010317	1.6389e-06	5.4228e-07	0.0093504	3.1002e-06	0.01	9.6594e-06	7.4285e-05	0.00027867	0.00015095	0.0083342	1.1699e-07	0.0015916	1.1983e-05	6.4266e-06	0.0043749	0.0043749	0.0045482	1.0184e-06	1.6017e-06	0.0006986	3.5919e-07	2.9474e-05	0.78144	3.0563e-06	
5.478e-05	0.022671	2.6689e-06	6.4935e-06	6.6384e-06	0.00085726	2.628e-06	0.0001457	0.00036412	1.6335e-05	0.60567	1.7151e-07	0.0042425	6.9423e-06	6.0283e-05	0.030179	6.0354e-05	2.1815e-06	0.00025323	1.8946e-06	0.0013523	2.5664e-06	4.3401e-05	4.7856e-06	0.00076713	1.269e-05	0.022231	7.3213e-05	3.7293e-07	1.7771e-07	0.64802	0.022263	3.7065e-06	4.2114e-05	1.902e-06	1.4972e-07	0.011983	4.3057e-05	7.168e-07	0.00044413	1.5061e-07	8.4908e-05	8.6428e-05	9.6663e-05	0.01	0.03974	0.00032285	0.01	4.3086e-06	1.7529e-06	0.0031952	0.81385	0.01	0.01	0.00044062	0.05335	0.0018755	0.0010668	3.0263e-05	0.010918	0.0088918	3.1269e-07	2.0891e-08	0.00038798	0.010481	0.015104	0.0004029	0.00077686	7.2376e-08	3.8034e-05	0.00026853	1.712e-06	0.00041201	1.4076e-06	0.0010376	1.6028e-06	6.8084e-07	0.0093506	3.3796e-06	0.01	9.3931e-06	7.5433e-05	0.00028544	0.0001538	0.0083963	1.1994e-07	0.0015943	1.2182e-05	6.2635e-06	0.004377	0.004377	0.0045501	8.5926e-07	1.6426e-06	0.00070123	3.8479e-07	2.95e-05	0.79126	3.0198e-06	
