Zonotrichia_albicollis	Tyto_alba_alba	Tympanuchus_cupido	Tauraco_erythrolophus	Taeniopygia_guttata	Syrmaticus_mikado	Sturnus_vulgaris	Struthio_camelus_australis	Stachyridopsis_ruficeps	Serinus_canaria	Rhynochetus_jubatus	Rhea_americana	Pygoscelis_adeliae	Pterocles_gutturalis	Pseudopodoces_humilis	Pipra_filicauda	Picoides_pubescens	Phasianus_colchicus	Phalacrocorax_carbo	Phaethon_lepturus	Penelope_pileata	Pelecanus_crispus	Pavo_cristatus	Passer_domesticus	Parus_major	Oxyura_jamaicensis	Oriolus_oriolus	Opisthocomus_hoazin	Odontophorus_gujanensis	Numida_meleagris	Nothoprocta_perdicaria	Nipponia_nippon	Nestor_notabilis	Neopelma_chrysocephalum	Molothrus_ater	Mesitornis_unicolor	Merops_nubicus	Melopsittacus_undulatus	Meleagris_gallopavo	Manacus_vitellinus	Malurus_cyaneus	Lyrurus_tetrix	Lonchura_Striata_domestica	Leptosomus_discolor	Lepidothrix_coronata	Lagopus_muta	Haliaeetus_leucocephalus	Geospiza_fortis	Gavia_stellata	Gallus_gallus	Fulmarus_glacialis	Ficedula_albicollis	Falco_peregrinus	Falco_cherrug	Eurypyga_helias	Erythrura_gouldiae	Empidonax_traillii	Egretta_garzetta	Dromaius_novaehollandiae	Cygnus_atratus	Cyanistes_caeruleus	Cuculus_canorus	Coturnix_japonica	Corythaeola_cristata	Corvus_moneduloides	Corvus_brachyrhynchos	Corapipo_altera	Columba_livia	Colius_striatus	Colinus_virginianus	Chrysolophus_pictus	Chlamydotis_macqueenii	Chiroxiphia_lanceolata	Charadrius_vociferus	Chaetura_pelagica	Centrocercus_minimus	Catharus_ustulatus	Casuarius_casuarius	Cariama_cristata	Camarhynchus_parvulus	Calypte_anna	Callipepla_squamata	Calidris_pugnax	Buteo_japonicus	Buceros_rhinoceros	Balearica_regulorum_gibbericeps	Aythya_fuligula	Athene_cunicularia	Aquila_chrysaetos_chrysaetos	Apteryx_rowi	Apteryx_australis_mantelli	Aptenodytes_forsteri	Apaloderma_vittatum	Antrostomus_carolinensis	Anser_cygnoides	Anseranas_semipalmata	Anas_platyrhynchos	Alectura_lathami	Acanthisitta_chloris	
5.6543e-05	0.027595	2.8713e-06	8.3219e-06	7.0126e-06	0.0011301	2.8033e-06	0.00021347	0.00038273	1.6835e-05	0.64627	1.4048e-07	0.0044288	9.5017e-06	6.1618e-05	0.032429	9.0026e-05	2.1938e-06	0.0002834	1.9509e-06	0.0014054	2.6006e-06	5.1768e-05	6.7579e-06	0.00076758	1.3063e-05	0.023601	7.7512e-05	3.5248e-07	1.7793e-07	0.7231	0.024935	3.9621e-06	4.5029e-05	1.852e-06	1.5167e-07	0.014445	4.6409e-05	7.7505e-07	0.00047755	1.5512e-07	9.4446e-05	9.1273e-05	0.00015025	0.01	0.038532	0.00031593	0.01	4.5811e-06	1.8456e-06	0.0045294	0.83242	0.01	0.01	0.00045878	0.051575	0.0020323	0.0011709	3.189e-05	0.016619	0.0089038	2.9006e-07	1.4062e-08	0.00043224	0.010477	0.014553	0.00041755	0.00089072	5.855e-08	4.2861e-05	0.00028774	1.9396e-06	0.00043884	1.4445e-06	0.0012267	1.5697e-06	9.2635e-07	0.0093579	4.4461e-06	0.01	9.2273e-06	7.8074e-05	0.00030596	0.00016184	0.011353	1.2449e-07	0.0016071	1.3387e-05	6.2959e-06	0.0044172	0.0044172	0.0046518	7.8936e-07	1.7114e-06	0.00079337	4.2547e-07	3.0722e-05	0.82079	3.1941e-06	
5.7484e-05	0.027573	2.9571e-06	8.6417e-06	7.7532e-06	0.0011494	2.8998e-06	0.00021312	0.00039513	1.6682e-05	0.65587	1.1931e-07	0.0044557	9.1154e-06	6.1467e-05	0.032471	0.00013998	2.1951e-06	0.00028359	1.9658e-06	0.0014187	2.563e-06	6.3651e-05	6.6653e-06	0.00077067	1.3063e-05	0.023398	7.6928e-05	3.6105e-07	1.7295e-07	0.75362	0.025084	4.012e-06	4.5456e-05	1.8303e-06	1.4804e-07	0.014502	4.7809e-05	7.9577e-07	0.00048057	1.5447e-07	9.9509e-05	9.1766e-05	0.00017535	0.01	0.038535	0.00031928	0.01	4.5865e-06	1.869e-06	0.0045238	0.83132	0.01	0.01	0.00046432	0.051492	0.002045	0.0011708	3.2605e-05	0.016652	0.0089043	2.7537e-07	1.7523e-08	0.00043916	0.010474	0.014546	0.00042602	0.00091218	4.5905e-08	4.4152e-05	0.00029939	2.0144e-06	0.00044162	1.4278e-06	0.0012307	1.6914e-06	1.0401e-06	0.0093581	4.6853e-06	0.01	8.8636e-06	8.0285e-05	0.00031046	0.00016461	0.011748	1.2396e-07	0.0016097	1.3526e-05	6.608e-06	0.0044192	0.0044192	0.0046531	6.0118e-07	1.732e-06	0.00079598	4.444e-07	3.0716e-05	0.82777	3.4048e-06	
5.8396e-05	0.027548	3.039e-06	8.9364e-06	8.476e-06	0.0011686	2.9881e-06	0.00021271	0.00040684	1.6508e-05	0.66497	1.3573e-07	0.0044824	8.6904e-06	6.1305e-05	0.032513	0.00018423	2.191e-06	0.0002837	1.9759e-06	0.0014314	2.518e-06	7.4886e-05	6.5642e-06	0.00077372	1.3049e-05	0.023188	7.6158e-05	3.6716e-07	1.6476e-07	0.77951	0.025229	4.0523e-06	4.5862e-05	2.0697e-06	1.93e-07	0.014555	4.9179e-05	8.1043e-07	0.00048358	1.5192e-07	0.00010439	9.2242e-05	0.00019977	0.01	0.038538	0.0003226	0.01	4.5789e-06	1.888e-06	0.0045177	0.83015	0.01	0.01	0.0004696	0.051409	0.0020573	0.0011705	3.3297e-05	0.016684	0.0089048	2.5687e-07	1.9831e-08	0.00044588	0.01047	0.014538	0.00043432	0.001052	6.201e-08	4.5416e-05	0.00031066	2.0786e-06	0.00044437	1.407e-06	0.0012341	1.8087e-06	1.1463e-06	0.0093582	4.9025e-06	0.01	8.4707e-06	8.2461e-05	0.00031426	0.00016736	0.012112	1.2266e-07	0.0016122	1.3645e-05	6.9107e-06	0.0044212	0.0044212	0.0046543	3.9817e-07	2.0608e-06	0.00079855	4.6117e-07	3.0702e-05	0.83429	3.5997e-06	
5.9295e-05	0.027522	3.1185e-06	9.22e-06	9.1906e-06	0.0011879	3.0723e-06	0.00021226	0.00041827	1.6325e-05	0.67388	1.503e-07	0.004509	8.2479e-06	6.1137e-05	0.032555	0.00022467	2.1839e-06	0.00028378	1.9832e-06	0.0014438	2.4683e-06	8.5874e-05	6.4587e-06	0.00077675	1.3027e-05	0.022976	7.5314e-05	3.716e-07	1.5461e-07	0.8036	0.025373	4.0875e-06	4.6258e-05	2.3042e-06	2.3545e-07	0.014606	5.0536e-05	8.2213e-07	0.00048658	1.4805e-07	0.0001092	9.2708e-05	0.00042326	0.01	0.038541	0.00032592	0.01	4.5642e-06	1.9046e-06	0.0045114	0.82894	0.01	0.01	0.00047478	0.051325	0.0020696	0.0011702	3.398e-05	0.016716	0.0089053	2.3632e-07	2.1366e-08	0.00045254	0.010466	0.01453	0.00044256	0.0011887	7.4917e-08	4.6669e-05	0.00032179	2.1367e-06	0.0004471	1.3837e-06	0.0012372	1.9232e-06	1.2487e-06	0.0093584	5.1102e-06	0.01	8.0638e-06	8.4623e-05	0.00031776	0.00017009	0.012463	1.2064e-07	0.0016147	1.3753e-05	7.2073e-06	0.0044231	0.0044231	0.0046555	3.915e-07	2.3805e-06	0.0008011	4.766e-07	3.0683e-05	0.84062	3.7875e-06	
6.0226e-05	0.027501	3.2001e-06	9.533e-06	9.9246e-06	0.0012071	3.1642e-06	0.0002119	0.00043072	1.6162e-05	0.68341	1.6556e-07	0.0045359	7.8567e-06	6.0976e-05	0.032597	0.00027311	2.1808e-06	0.00028396	1.9938e-06	0.0014571	2.4218e-06	9.7793e-05	6.3614e-06	0.00077983	1.3014e-05	0.022774	7.4633e-05	3.7675e-07	1.4641e-07	0.83361	0.025521	4.1306e-06	4.6674e-05	2.5449e-06	2.8241e-07	0.014663	5.1928e-05	8.4019e-07	0.00048959	1.4465e-07	0.00011426	9.319e-05	0.00066715	0.01	0.038545	0.00032926	0.01	4.5602e-06	1.9242e-06	0.0045058	0.82784	0.01	0.01	0.00048032	0.051243	0.0020823	0.0011702	3.4686e-05	0.016748	0.0089057	2.1942e-07	2.3268e-08	0.00045946	0.010463	0.014523	0.00045103	0.0013376	9.0707e-08	4.7951e-05	0.00033345	2.2012e-06	0.00044987	1.3624e-06	0.0012412	2.04e-06	1.358e-06	0.0093586	5.345e-06	0.01	7.6872e-06	8.6825e-05	0.00032221	0.00017286	0.012862	1.1926e-07	0.0016173	1.3881e-05	7.5078e-06	0.0044251	0.0044251	0.0046568	3.8641e-07	2.7268e-06	0.0008037	4.9314e-07	3.0668e-05	0.84759	3.9934e-06	
6.1189e-05	0.027484	3.2836e-06	9.8763e-06	1.0678e-05	0.0012264	3.2637e-06	0.00021163	0.00044423	1.6018e-05	0.69273	1.815e-07	0.0045632	7.5096e-06	6.0822e-05	0.032639	0.00033066	2.1816e-06	0.00028423	2.0075e-06	0.0014714	2.3784e-06	0.00011067	6.2717e-06	0.00078295	1.3011e-05	0.02258	7.4101e-05	3.8254e-07	1.3985e-07	0.87061	0.025675	4.1813e-06	4.7109e-05	2.7918e-06	3.2147e-07	0.014654	5.3357e-05	8.6474e-07	0.00049262	1.4164e-07	0.00011958	9.3686e-05	0.0009324	0.01	0.038549	0.00033262	0.01	4.5662e-06	1.9469e-06	0.0045008	0.82683	0.01	0.01	0.00048575	0.051163	0.0020954	0.0011568	3.5416e-05	0.016781	0.0089062	2.0553e-07	2.555e-08	0.00046664	0.010459	0.014516	0.00045972	0.0014992	1.0985e-07	4.9263e-05	0.00034564	2.272e-06	0.00045267	1.3426e-06	0.0012461	2.1588e-06	1.4743e-06	0.0093588	5.6081e-06	0.01	7.3374e-06	8.9067e-05	0.00032769	0.00017566	0.013311	1.1845e-07	0.0016199	1.4027e-05	7.812e-06	0.0044272	0.0044272	0.0046583	3.8268e-07	3.1006e-06	0.00080634	5.1077e-07	3.0657e-05	0.85522	4.2181e-06	
6.2141e-05	0.027466	3.3649e-06	1.0209e-05	1.1423e-05	0.0012457	3.3593e-06	0.00021133	0.00045747	1.5866e-05	0.70189	1.9565e-07	0.0045903	7.1494e-06	6.0663e-05	0.032682	0.00038593	2.1796e-06	0.00028448	2.0186e-06	0.0014855	2.3306e-06	0.00012332	6.1782e-06	0.00078605	1.3e-05	0.022384	7.3505e-05	3.8674e-07	1.3153e-07	0.90537	0.025828	4.2272e-06	4.7535e-05	3.0342e-06	3.583e-07	0.014643	5.4773e-05	8.8644e-07	0.00049564	1.3738e-07	0.00012484	9.4174e-05	0.0011927	0.01	0.038553	0.00033596	0.01	4.5658e-06	1.9672e-06	0.0044956	0.8258	0.01	0.01	0.00049109	0.051083	0.0021085	0.0011434	3.6136e-05	0.016813	0.0089067	1.8996e-07	2.7076e-08	0.00047376	0.010456	0.014508	0.00046835	0.0016577	1.2572e-07	5.0564e-05	0.0003577	2.3369e-06	0.00045546	1.3205e-06	0.0012508	2.275e-06	1.5869e-06	0.009359	5.8619e-06	0.01	6.9759e-06	9.1295e-05	0.00033287	0.00017844	0.013748	1.1698e-07	0.0016225	1.4163e-05	8.1105e-06	0.0044292	0.0044292	0.0046598	3.7572e-07	3.4656e-06	0.00080896	5.2711e-07	3.0641e-05	0.86267	4.4359e-06	
6.3081e-05	0.027447	3.444e-06	1.0531e-05	1.2161e-05	0.0012649	3.451e-06	0.000211	0.00047047	1.5707e-05	0.71087	2.08e-07	0.0046174	6.7758e-06	6.0498e-05	0.032724	0.00043899	2.1749e-06	0.00028469	2.0271e-06	0.0014993	2.2782e-06	0.00013573	6.0808e-06	0.00078914	1.2981e-05	0.022186	7.2844e-05	3.8935e-07	1.2143e-07	0.93802	0.025979	4.2683e-06	4.7951e-05	3.272e-06	3.9294e-07	0.014632	5.6177e-05	9.0531e-07	0.00049865	1.3187e-07	0.00013003	9.4653e-05	0.001448	0.01	0.038557	0.0003393	0.01	4.5588e-06	1.9852e-06	0.0044903	0.82474	0.01	0.01	0.00049634	0.051003	0.0021214	0.0011298	3.6847e-05	0.016846	0.0089072	1.7268e-07	2.7848e-08	0.00048081	0.010452	0.014501	0.00047693	0.0018133	1.3833e-07	5.1854e-05	0.00036963	2.3959e-06	0.00045823	1.296e-06	0.0012552	2.3885e-06	1.6959e-06	0.0093592	6.1065e-06	0.01	6.6023e-06	9.351e-05	0.00033776	0.00018121	0.014172	1.1482e-07	0.0016251	1.429e-05	8.4032e-06	0.0044312	0.0044312	0.0046613	3.6554e-07	3.822e-06	0.00081156	5.4218e-07	3.0621e-05	0.86994	4.6469e-06	
6.4053e-05	0.027432	3.5251e-06	1.0885e-05	1.2919e-05	0.0012853	3.5508e-06	0.00021076	0.00048458	1.5566e-05	0.72046	2.2113e-07	0.0046449	6.4449e-06	6.0341e-05	0.032767	0.00050229	2.1741e-06	0.00028501	2.0388e-06	0.0014988	2.229e-06	0.00014917	5.991e-06	0.00079227	1.2955e-05	0.021996	7.2335e-05	3.9265e-07	1.1295e-07	0.94497	0.026136	4.3032e-06	4.8387e-05	3.5162e-06	4.3161e-07	0.014624	5.7555e-05	9.3117e-07	0.00050167	1.2676e-07	0.00013549	9.5147e-05	0.0015005	0.01	0.038562	0.00034266	0.01	4.5622e-06	2.0063e-06	0.0044856	0.82378	0.01	0.01	0.00050195	0.050925	0.0021348	0.0011167	3.7583e-05	0.016878	0.0089077	1.5829e-07	2.9046e-08	0.00048814	0.010449	0.014493	0.00048574	0.0019825	1.5479e-07	5.3175e-05	0.00038212	2.4617e-06	0.00046104	1.2733e-06	0.0012606	2.5043e-06	1.8124e-06	0.0093594	6.3817e-06	0.01	6.2554e-06	9.5766e-05	0.00033416	0.00018402	0.014653	1.1327e-07	0.0016277	1.4436e-05	8.6999e-06	0.0044333	0.0044333	0.0046629	3.5678e-07	3.8483e-06	0.00081415	5.5845e-07	3.0596e-05	0.87792	4.594e-06	
6.5015e-05	0.027416	3.6041e-06	1.1229e-05	1.367e-05	0.0013054	3.6468e-06	0.0002105	0.00049846	1.5418e-05	0.72988	2.3251e-07	0.0046722	6.1026e-06	6.0178e-05	0.03281	0.00056335	2.1707e-06	0.0002853	2.0481e-06	0.0014982	2.1755e-06	0.00016238	5.8976e-06	0.00079539	1.2922e-05	0.021805	7.1767e-05	3.944e-07	1.028e-07	0.95153	0.026291	4.3336e-06	4.8815e-05	3.7562e-06	4.6813e-07	0.014616	5.8922e-05	9.5431e-07	0.00050469	1.2044e-07	0.00014089	9.5633e-05	0.0015522	0.01	0.038566	0.00034601	0.01	4.5594e-06	2.0251e-06	0.0044808	0.8228	0.01	0.01	0.00050748	0.050846	0.0021481	0.0011036	3.831e-05	0.01691	0.0089082	1.4235e-07	2.9509e-08	0.0004954	0.010446	0.014486	0.0004945	0.0021489	1.6804e-07	5.4486e-05	0.00039449	2.5218e-06	0.00046384	1.2482e-06	0.0012658	2.6176e-06	1.9253e-06	0.0093596	6.648e-06	0.01	5.8977e-06	9.801e-05	0.00033032	0.00018681	0.015121	1.1106e-07	0.0016302	1.4574e-05	8.991e-06	0.0044353	0.0044353	0.0046645	3.4489e-07	3.8707e-06	0.00081673	5.7348e-07	3.0566e-05	0.88573	4.5365e-06	
6.6012e-05	0.027405	3.6853e-06	1.1608e-05	1.4411e-05	0.0013266	3.7516e-06	0.00021032	0.00051357	1.5289e-05	0.73997	2.4478e-07	0.0046999	5.8003e-06	6.0022e-05	0.032853	0.00057601	2.1713e-06	0.00028569	2.0607e-06	0.001498	2.125e-06	0.00017672	5.8118e-06	0.00079855	1.2899e-05	0.021623	7.1349e-05	3.969e-07	9.4163e-08	0.95976	0.026452	4.3721e-06	4.9263e-05	4.003e-06	5.0916e-07	0.01461	6.0326e-05	9.8516e-07	0.00050773	1.1453e-07	0.00014657	9.6106e-05	0.0016086	0.01	0.038572	0.00034938	0.01	4.5673e-06	2.0473e-06	0.0044766	0.82191	0.01	0.01	0.00051339	0.05077	0.0021619	0.001091	3.9062e-05	0.016943	0.0089087	1.2907e-07	3.044e-08	0.00050296	0.010442	0.014479	0.0005035	0.00233	1.8584e-07	5.5828e-05	0.00040745	2.589e-06	0.00046667	1.225e-06	0.0012719	2.7333e-06	2.0464e-06	0.0093598	6.9483e-06	0.01	5.5657e-06	0.0001003	0.00032739	0.00018964	0.015652	1.0946e-07	0.0016328	1.4731e-05	9.2863e-06	0.0044374	0.0044374	0.0046663	3.3456e-07	3.9014e-06	0.00081934	5.8976e-07	3.0541e-05	0.89431	4.4897e-06	
6.6997e-05	0.027393	3.7642e-06	1.1976e-05	1.5126e-05	0.0013475	3.8523e-06	0.00021011	0.00052839	1.5153e-05	0.74986	2.5523e-07	0.0047276	5.4863e-06	5.9861e-05	0.032896	0.00058814	2.1692e-06	0.00028605	2.0708e-06	0.0014977	2.0702e-06	0.0001908	5.7222e-06	0.0008017	1.2868e-05	0.021438	7.0869e-05	3.978e-07	8.3823e-08	0.9675	0.026612	4.4058e-06	4.9702e-05	4.2453e-06	5.4784e-07	0.014604	6.1718e-05	1.0129e-06	0.00051075	1.0737e-07	0.00015219	0.00010308	0.0016639	0.01	0.038577	0.00035274	0.01	4.5687e-06	2.0671e-06	0.0044722	0.821	0.01	0.01	0.0005192	0.050693	0.0021756	0.0010783	3.9805e-05	0.016976	0.0089092	1.1422e-07	3.0608e-08	0.00051045	0.010439	0.014472	0.00051244	0.0025079	2.0014e-07	5.716e-05	0.00042027	2.6503e-06	0.00046949	1.1993e-06	0.0012779	2.8463e-06	2.1636e-06	0.00936	7.2383e-06	0.01	5.2225e-06	0.00010257	0.00032423	0.00019245	0.016169	1.0719e-07	0.0016354	1.4879e-05	9.5759e-06	0.0044394	0.0044394	0.004668	3.2103e-07	3.928e-06	0.00082195	6.0474e-07	3.0511e-05	0.90269	4.4381e-06	
6.8018e-05	0.027385	3.8455e-06	1.2383e-05	1.5862e-05	0.0013697	3.9625e-06	0.00021	0.00054456	1.5036e-05	0.76047	2.6671e-07	0.0047555	5.2104e-06	5.9708e-05	0.032939	0.00060282	2.1713e-06	0.00028652	2.0844e-06	0.0014978	2.0185e-06	0.00020611	5.6404e-06	0.00080489	1.2847e-05	0.021262	7.0543e-05	3.9951e-07	7.492e-08	0.97721	0.026777	4.4481e-06	5.0163e-05	4.495e-06	5.9161e-07	0.014601	6.315e-05	1.0494e-06	0.0005138	1.0063e-07	0.00015811	0.00011018	0.0017244	0.01	0.038583	0.00035612	0.01	4.1562e-06	2.0904e-06	0.0044685	0.8202	0.01	0.01	0.00052542	0.050619	0.0021898	0.0010662	4.0575e-05	0.017009	0.0089097	1.0183e-07	3.1292e-08	0.00051824	0.010436	0.014465	0.00052164	0.0027021	2.198e-07	5.8525e-05	0.00043373	2.7195e-06	0.00047234	1.1755e-06	0.001285	2.9619e-06	2.2897e-06	0.0093602	7.5664e-06	0.01	4.9046e-06	0.00010489	0.00032194	0.0001953	0.016756	1.0554e-07	0.0016381	1.5048e-05	9.8701e-06	0.0044416	0.0044416	0.00467	3.0898e-07	3.9634e-06	0.00082459	6.2109e-07	3.0485e-05	0.90429	4.3972e-06	
6.909e-05	0.027383	3.9303e-06	1.2843e-05	1.6635e-05	0.0013935	4.086e-06	0.00021	0.00054794	1.4942e-05	0.77206	2.7996e-07	0.0047839	4.9781e-06	5.9565e-05	0.032983	0.00060568	2.1792e-06	0.00028712	2.1031e-06	0.0014985	1.9716e-06	0.00022315	5.5684e-06	0.00080815	1.2839e-05	0.021096	6.9368e-05	4.0259e-07	6.7844e-08	0.97953	0.02695	4.5023e-06	5.0654e-05	4.7553e-06	6.4296e-07	0.014602	6.4634e-05	1.0986e-06	0.00051686	9.4593e-08	0.00016446	0.00011174	0.0017384	0.01	0.03859	0.00035949	0.01	3.7846e-06	2.1186e-06	0.0044656	0.81953	0.01	0.01	0.0005322	0.050547	0.0022047	0.0010548	4.1381e-05	0.017043	0.0089102	9.2269e-08	3.2802e-08	0.00052642	0.010432	0.014458	0.00053117	0.0028312	2.4819e-07	5.9933e-05	0.00044803	2.8001e-06	0.00047525	1.1543e-06	0.0012936	3.0814e-06	2.2662e-06	0.0093604	7.9494e-06	0.01	4.6176e-06	0.00010726	0.00032068	0.00019812	0.016894	1.0477e-07	0.0016408	1.5247e-05	1.0157e-05	0.0044437	0.0044437	0.0046722	2.9955e-07	4.0109e-06	0.0008273	6.395e-07	3.0466e-05	0.90614	4.3701e-06	
7.0209e-05	0.027387	4.0183e-06	1.3374e-05	1.7435e-05	0.0014188	4.2225e-06	0.0002101	0.00055179	1.4869e-05	0.78463	2.9487e-07	0.0048128	4.7804e-06	5.9433e-05	0.033027	0.00060962	2.1923e-06	0.00028785	2.1265e-06	0.0014997	1.9286e-06	0.00024196	5.5051e-06	0.00081147	1.2844e-05	0.020939	6.8439e-05	4.0684e-07	6.2099e-08	0.97976	0.02713	4.5675e-06	5.1174e-05	5.0256e-06	7.0216e-07	0.014607	6.6168e-05	1.1617e-06	0.00051995	8.9056e-08	0.00017121	0.00011333	0.0017542	0.01	0.038598	0.00036288	0.01	3.4467e-06	2.1513e-06	0.0044635	0.81898	0.01	0.01	0.00053952	0.050478	0.0022203	0.001044	4.2223e-05	0.017077	0.0089107	8.482e-08	3.5097e-08	0.00052732	0.010429	0.014451	0.00054103	0.0029742	2.8646e-07	5.9911e-05	0.00046316	2.8917e-06	0.0004782	1.1353e-06	0.001304	3.2045e-06	2.2483e-06	0.0093606	8.3899e-06	0.01	4.3561e-06	0.0001097	0.00032031	0.00020099	0.016917	1.0475e-07	0.0016436	1.5475e-05	1.045e-05	0.0044459	0.0044459	0.0046748	2.9196e-07	4.0698e-06	0.00083007	6.5982e-07	3.0453e-05	0.90824	4.355e-06	
7.1367e-05	0.027394	4.1088e-06	1.3957e-05	1.8259e-05	0.0014456	4.3703e-06	0.00021028	0.00055606	1.4814e-05	0.79807	3.1106e-07	0.0048419	4.6086e-06	5.9308e-05	0.033071	0.00061461	2.2097e-06	0.0002887	2.1536e-06	0.0015013	1.8882e-06	0.00026238	5.4484e-06	0.00081484	1.2859e-05	0.020789	6.7671e-05	4.119e-07	5.7165e-08	0.98024	0.027316	4.642e-06	5.1716e-05	5.3043e-06	7.6859e-07	0.014615	6.7744e-05	1.2382e-06	0.00052306	8.375e-08	0.00017832	0.00011496	0.0017716	0.01	0.038606	0.00036629	0.01	3.1343e-06	2.1878e-06	0.0044619	0.81852	0.01	0.01	0.00054732	0.050412	0.0022365	0.0010337	4.3093e-05	0.017111	0.0089113	7.8807e-08	3.8049e-08	0.00052833	0.010426	0.014445	0.00055116	0.0031302	3.3473e-07	5.9903e-05	0.00047903	2.9923e-06	0.00048119	1.1179e-06	0.001316	3.3304e-06	2.2348e-06	0.0093609	8.8842e-06	0.01	4.1138e-06	0.00011218	0.00032068	0.00020389	0.016946	1.053e-07	0.0016465	1.5726e-05	1.0747e-05	0.0044482	0.0044482	0.0046775	2.8548e-07	4.1384e-06	0.00083288	6.817e-07	3.0444e-05	0.91058	4.3496e-06	
7.2566e-05	0.027407	4.2016e-06	1.4592e-05	1.9105e-05	0.0014738	4.5295e-06	0.00021056	0.00056077	1.4774e-05	0.81241	3.2852e-07	0.0048714	4.4593e-06	5.919e-05	0.033116	0.00062076	2.2311e-06	0.00028965	2.1842e-06	0.0015033	1.8502e-06	0.00028447	5.3979e-06	0.00081826	1.2883e-05	0.020645	6.7048e-05	4.1769e-07	5.2848e-08	0.98097	0.027508	4.7256e-06	5.2282e-05	5.5911e-06	8.4265e-07	0.014626	6.9362e-05	1.3295e-06	0.00052618	7.8586e-08	0.0001858	0.00011661	0.0017906	0.01	0.038615	0.00036972	0.01	2.8441e-06	2.2279e-06	0.004461	0.81816	0.01	0.01	0.00055562	0.050347	0.0022532	0.0010238	4.3993e-05	0.017146	0.0089118	7.3969e-08	4.1693e-08	0.00052944	0.010423	0.014439	0.00056155	0.0032996	3.9462e-07	5.9906e-05	0.00049562	3.102e-06	0.00048422	1.1019e-06	0.0013297	3.459e-06	2.2255e-06	0.0093611	9.4355e-06	0.01	3.8882e-06	0.00011471	0.00032176	0.00020682	0.016981	1.0638e-07	0.0016494	1.6001e-05	1.1049e-05	0.0044505	0.0044505	0.0046804	2.7989e-07	4.2166e-06	0.00083573	7.051e-07	3.0439e-05	0.91316	4.3533e-06	
7.3806e-05	0.027423	4.2971e-06	1.5287e-05	1.9976e-05	0.0015036	4.7013e-06	0.00021091	0.00056597	1.475e-05	0.83016	3.4747e-07	0.0049013	4.3314e-06	5.908e-05	0.033161	0.00062832	2.2569e-06	0.00029072	2.2189e-06	0.0015058	1.8146e-06	0.00030844	5.3537e-06	0.00082173	1.2916e-05	0.020508	6.6573e-05	4.2434e-07	4.9129e-08	0.98201	0.027706	4.8191e-06	5.2837e-05	5.8869e-06	8.371e-07	0.01464	7.1024e-05	1.4388e-06	0.00052929	7.3572e-08	0.00019367	0.0001183	0.0018114	0.01	0.038625	0.00037317	0.01	2.5755e-06	2.272e-06	0.0044607	0.81789	0.01	0.01	0.00055621	0.050284	0.0022695	0.0010144	4.4924e-05	0.017181	0.0089124	7.0261e-08	4.6188e-08	0.00053067	0.010421	0.014432	0.00057188	0.0034843	4.6957e-07	5.9923e-05	0.000513	3.2219e-06	0.00048723	1.0873e-06	0.0013453	3.5907e-06	2.2206e-06	0.0093614	1.0053e-05	0.01	3.6792e-06	0.00011728	0.00032361	0.00020979	0.017022	1.0803e-07	0.0016524	1.6302e-05	1.1356e-05	0.0044528	0.0044528	0.0046836	2.7528e-07	4.3054e-06	0.00083863	7.302e-07	3.0438e-05	0.91328	4.3667e-06	
7.5032e-05	0.027439	4.3902e-06	1.5963e-05	2.0837e-05	0.0015329	4.89e-06	0.00021124	0.00057104	1.4719e-05	0.84756	3.644e-07	0.0049311	4.1951e-06	5.8964e-05	0.033205	0.0006355	2.2797e-06	0.00029175	2.2506e-06	0.0015082	1.7746e-06	0.00033194	5.3059e-06	0.00082517	1.2959e-05	0.020369	6.6033e-05	4.2931e-07	4.3866e-08	0.98298	0.027903	4.9072e-06	5.3382e-05	6.1774e-06	8.2932e-07	0.014653	7.2671e-05	1.5422e-06	0.00053239	6.7352e-08	0.00020144	0.00011998	0.0018318	0.01	0.038635	0.00037661	0.01	2.2977e-06	2.3135e-06	0.0044602	0.81772	0.01	0.01	0.00055674	0.050221	0.0022856	0.0010048	4.5843e-05	0.017216	0.0089129	6.5262e-08	4.9798e-08	0.00053186	0.010418	0.014426	0.00058214	0.0036651	5.3803e-07	5.9932e-05	0.00053019	3.3347e-06	0.00049023	1.0703e-06	0.0013605	3.7194e-06	2.2203e-06	0.0093616	1.0651e-05	0.01	3.4604e-06	0.00011984	0.00032522	0.00021274	0.017062	1.0899e-07	0.0016555	1.6591e-05	1.1657e-05	0.0044552	0.0044552	0.0046867	2.6749e-07	4.3893e-06	0.00084158	7.5819e-07	3.0441e-05	0.91339	4.3752e-06	
